GE,D,20030410,26.61220,26.70980,26.23190,26.70000,16678800,0
GE,D,20030411,26.98930,27.23300,26.66750,26.96000,17959600,0
GE,D,20030414,26.70920,27.09930,26.59220,27.07000,16071900,0
GE,D,20030415,27.20000,27.60950,27.04400,27.59000,20397500,0
GE,D,20030416,27.58820,27.81240,27.09100,27.13000,16556700,0
GE,D,20030417,27.14620,27.78980,27.08770,27.78000,16099300,0
GE,D,20030421,27.76230,27.82080,26.78720,27.46000,12801100,0
GE,D,20030422,27.40210,28.27000,27.35330,28.27000,20658200,0
GE,D,20030423,28.26990,28.76730,28.11390,28.66000,20573000,0
GE,D,20030424,28.27250,28.55520,28.03850,28.37000,17787600,0
GE,D,20030425,28.34100,28.46770,28.06800,28.38000,19262100,0
GE,D,20030428,28.02930,29.03350,28.02930,28.78000,20062400,0
GE,D,20030429,28.94300,28.98210,28.42620,28.67000,20857800,0
GE,D,20030430,28.54430,28.85620,28.41750,28.71000,22146000,0
GE,D,20030501,28.71120,28.71120,27.65830,28.37000,20380600,0
GM,D,20030303,32.16030,32.37920,31.49380,31.57000,6265400,0
GM,D,20030304,30.69350,31.03620,29.71290,29.77000,9303000,0
GM,D,20030305,29.70970,30.33800,29.53840,30.10000,7197100,0
GM,D,20030306,29.89990,30.09030,29.55720,29.70000,4279500,0
GM,D,20030307,29.51530,29.79140,29.01070,29.62000,8113400,0
GM,D,20030310,29.60990,29.60990,29.06720,29.21000,5901000,0
GM,D,20030311,29.36520,29.41280,28.31820,28.48000,7169600,0
GM,D,20030312,28.48410,29.16000,28.43650,29.16000,6334200,0
GM,D,20030313,29.78320,31.08760,29.53560,31.04000,8918600,0
GM,D,20030314,31.04060,31.04060,30.08880,30.46000,8645500,0
